lat,lng,trueNorth,magNorth,magX,magY,magZ,magnitude,signal
37.410537,-122.059514,242.780914,228.991241,17.780571,-20.590839,-29.609268,40.209951,8
37.410537,-122.059514,241.034439,227.244766,17.730873,-19.808907,-30.760963,40.657269,8
37.410537,-122.059514,240.310181,226.520508,17.399376,-19.875454,-30.468994,40.325322,8
37.410537,-122.059514,239.970413,226.18074,17.217049,-19.792271,-30.582535,40.292086,8
37.410537,-122.059514,240.376587,226.586914,17.482216,-20.05846,-30.809624,40.708754,8
37.410537,-122.059514,239.098694,225.309021,17.217033,-19.925365,-31.101608,40.75238,8
37.410537,-122.059514,239.60463,225.814957,17.84687,-19.892092,-31.296265,41.154128,8
37.410537,-122.059514,239.370407,225.580734,17.813713,-20.125008,-30.906952,40.95832,8
37.410537,-122.059514,239.455811,225.666138,18.112053,-19.958637,-30.322998,40.56942,8
37.410537,-122.059514,239.485092,225.695419,17.432503,-20.441111,-31.247581,41.208525,8
37.410537,-122.059514,239.352234,225.562561,17.415901,-20.657391,-30.906952,41.052175,8
37.410537,-122.059514,239.226028,225.436356,17.565086,-20.873672,-30.209442,40.704457,8
37.410537,-122.059514,239.125671,225.335999,17.531929,-20.707298,-30.079674,40.50861,9
37.410537,-122.059514,239.074478,225.284805,17.531929,-20.54093,-30.30677,40.593086,9
37.410537,-122.059514,239.022583,225.23291,17.830254,-21.040035,-30.404091,41.04887,9
37.410537,-122.059514,238.949982,225.160309,17.697685,-20.906942,-30.371651,40.899211,9
37.410537,-122.059514,238.900772,225.111099,17.233589,-20.47438,-30.112114,40.285683,9
37.410537,-122.059514,238.862961,225.073288,17.067833,-20.507656,-29.917465,40.086526,9
37.410537,-122.059514,238.825302,225.035629,17.415901,-20.624115,-30.258095,40.548983,9
37.410537,-122.059514,238.83139,225.041718,17.681114,-20.557568,-30.095879,40.509225,9
37.410537,-122.059514,238.836548,225.046875,17.565086,-20.674026,-30.209419,40.602422,9
37.410537,-122.059514,238.810516,225.020844,17.415947,-20.524292,-29.998558,40.30478,9
37.410537,-122.059514,238.803314,225.013641,17.647972,-20.92358,-29.998558,40.609859,9
37.410537,-122.059514,238.788712,224.999039,17.382805,-20.990129,-29.998558,40.529754,9
37.410537,-122.059514,238.753754,224.964081,17.283379,-21.256319,-29.933678,40.577966,9
37.410537,-122.059514,238.728546,224.938873,17.333076,-20.7073,-30.176987,40.495411,9
37.410537,-122.059514,238.68869,224.899017,17.051308,-20.890305,-29.901237,40.264574,9
37.410537,-122.059514,238.663239,224.873566,17.283348,-20.657389,-30.614952,40.776428,9
37.410537,-122.059514,238.598846,224.809174,16.984993,-20.990128,-30.777161,40.942753,9
37.410537,-122.059514,238.421921,224.632248,16.736382,-21.372778,-30.371635,40.734977,9
37.410537,-122.059514,238.363098,224.573425,17.780586,-20.690662,-30.290535,40.764804,9
37.410537,-122.059514,238.315521,224.525848,17.349648,-20.890305,-29.706573,40.247927,9
37.410537,-122.059514,238.254761,224.465088,17.183907,-20.424471,-30.517624,40.543446,9
37.410537,-122.059514,238.217728,224.428055,17.266792,-20.607479,-29.949875,40.246805,9
37.410537,-122.059514,236.675995,222.886322,17.333076,-20.773846,-29.852547,40.288494,9
37.410537,-122.059514,237.030548,223.240875,17.382805,-21.389414,-29.966087,40.714068,9
37.410537,-122.059514,236.951172,223.161499,17.482246,-21.688877,-30.160744,41.05736,9
37.410537,-122.059514,236.88298,223.093307,17.53196,-21.871883,-29.820099,40.926607,9
37.410537,-122.059514,236.808655,223.018982,17.067879,-21.738789,-29.62545,40.516104,9
37.410537,-122.059514,234.741104,220.951431,17.034721,-21.905157,-29.755226,40.686498,9
37.410537,-122.059514,234.696045,220.906372,17.150719,-21.988342,-30.095863,41.029201,9
37.410537,-122.059514,234.711899,220.922226,17.31646,-21.888521,-30.095863,41.04544,9
37.410537,-122.059514,234.703568,220.913895,17.399345,-22.370993,-29.949883,41.233409,9
37.410537,-122.059514,234.714218,220.924545,17.101006,-22.171349,-29.917442,40.976413,9
37.410537,-122.059514,234.67482,220.885147,16.570595,-22.271168,-29.949883,40.836075,9
37.410537,-122.059514,234.652237,220.862564,16.603737,-22.038256,-30.112106,40.842475,9
37.410537,-122.059514,234.645813,220.85614,17.117546,-22.054893,-29.96611,40.956031,9
37.410537,-122.059514,234.685226,220.895554,17.598198,-22.138077,-30.209419,41.381155,9
37.410537,-122.059514,234.674179,220.884506,17.034676,-22.603909,-30.014778,41.255348,9
37.410537,-122.059514,234.672516,220.882843,17.084389,-21.95507,-29.901237,40.840978,9
37.410537,-122.059514,234.729691,220.940018,17.25016,-21.95507,-30.485184,41.339322,9
37.410537,-122.059514,234.74971,220.960037,17.217033,-22.121437,-30.517624,41.438021,9
37.410537,-122.059514,234.795349,221.005676,17.333061,-21.871883,-30.176979,41.103094,9
37.410537,-122.059514,234.838791,221.049118,16.786095,-21.522509,-30.258095,40.749769,9
37.410537,-122.059514,234.87706,221.087387,17.150734,-21.589058,-30.322975,40.984362,9
37.410537,-122.059514,234.944885,221.155212,17.465614,-21.57242,-30.501411,41.240188,9
37.410537,-122.059514,235.001312,221.211639,17.449059,-21.688877,-30.550087,41.330193,9
37.410537,-122.059514,235.079788,221.290115,17.200447,-21.406052,-30.112122,40.753089,9
37.410537,-122.059514,235.158096,221.368423,17.266747,-21.539146,-29.917473,40.707868,9
37.410537,-122.059514,235.235199,221.445526,17.382774,-21.289595,-30.290558,40.901413,9
37.410537,-122.059514,235.328964,221.539291,17.366188,-20.940218,-30.436539,40.822299,9
37.410537,-122.059514,235.425659,221.635986,17.084404,-20.990129,-30.322998,40.644146,9
37.410537,-122.059514,235.509613,221.71994,17.233559,-21.073311,-30.339211,40.762086,11
37.410537,-122.059514,235.570831,221.781158,16.902061,-21.239681,-30.047234,40.492468,11
37.410537,-122.059514,235.582245,221.792572,16.669991,-21.439323,-30.112122,40.549637,11
37.410537,-122.059514,235.596909,221.807236,17.10096,-21.772058,-30.014786,40.833231,11
37.410537,-122.059514,235.623215,221.833542,17.167229,-21.372774,-30.047234,40.673646,11
37.410537,-122.059514,235.671844,221.882172,17.565025,-21.372774,-30.047234,40.843137,11
37.410537,-122.059514,235.711502,221.921829,16.769447,-21.505871,-29.787697,40.385935,11
37.410537,-122.059514,236.516754,222.727081,16.902046,-21.40605,-30.014786,40.555955,11
37.410537,-122.059514,236.569321,222.779648,16.935188,-20.640753,-30.598747,40.609415,11
37.410537,-122.059514,236.614609,222.824936,16.81916,-20.757212,-30.614967,40.632773,11
37.410537,-122.059514,236.630753,222.84108,16.487663,-21.123224,-30.32299,40.46625,11
37.410537,-122.059514,236.687469,222.897797,17.001472,-20.208191,-30.079674,40.027588,11
37.410537,-122.059514,236.747223,222.95755,17.117516,-20.857033,-30.095901,40.420149,11
37.410537,-122.059514,236.796967,223.007294,17.10096,-21.206406,-30.533859,40.920301,11
37.410537,-122.059514,236.797882,223.008209,16.636848,-21.306229,-30.566292,40.804881,11
37.410537,-122.059514,236.810394,223.020721,16.852318,-21.056675,-30.420311,40.654391,11
37.410537,-122.059514,236.858063,223.06839,17.283272,-21.123222,-30.517632,40.941762,11
37.410537,-122.059514,236.876495,223.086823,16.868874,-21.406052,-30.436523,40.855353,11
37.410537,-122.059514,236.898071,223.108398,17.067787,-21.073311,-29.949883,40.402837,11
37.410537,-122.059514,236.918732,223.129059,17.299828,-21.372778,-30.533844,41.090088,11
37.410537,-122.059514,236.936157,223.146484,17.117516,-21.089951,-30.582512,40.903366,11
37.410537,-122.059514,236.943481,223.153809,16.73629,-21.040039,-30.501411,40.658612,11
37.410537,-122.059514,236.955734,223.166061,17.084343,-20.92358,-30.355415,40.634003,11
37.410537,-122.059514,236.998978,223.209305,17.48214,-21.056673,-30.485176,40.967727,11
37.410537,-122.059514,237.04567,223.255997,17.018013,-20.790483,-30.679825,40.781229,11
37.410537,-122.059514,237.074036,223.284363,17.448982,-21.089949,-30.258072,40.802008,11
37.410537,-122.059514,237.125854,223.336182,17.79705,-20.906942,-30.37162,40.942283,11
37.410537,-122.059514,237.203445,223.413773,17.316383,-20.790485,-30.679825,40.906638,11
37.410537,-122.059514,237.236038,223.446365,17.316383,-21.089949,-30.225647,40.721405,11
37.410537,-122.059514,237.262772,223.473099,17.216942,-20.790485,-30.160767,40.476403,11
37.410537,-122.059514,237.318192,223.528519,17.067757,-20.47438,-30.858269,40.776725,11
37.410537,-122.059514,237.329453,223.53978,16.752815,-21.056673,-30.906929,40.979001,11
37.410537,-122.059514,237.330627,223.540955,17.034599,-21.239681,-30.436508,40.837271,11
37.410537,-122.059514,237.356293,223.56662,16.984856,-21.156494,-29.933662,40.39934,11
37.410537,-122.059514,237.370575,223.580902,16.785957,-21.156498,-30.225647,40.533388,11
37.410537,-122.059514,237.395523,223.60585,17.017998,-21.422688,-30.874481,41.252604,11
37.410537,-122.059514,237.427841,223.638168,16.885384,-21.256321,-30.809608,41.063114,11
37.410537,-122.059514,237.444199,223.654526,16.636772,-20.940216,-30.59874,40.639362,11
37.410537,-122.059514,237.525665,223.735992,17.084297,-20.890305,-30.58252,40.786867,11
37.410537,-122.059514,239.028244,225.238571,16.587074,-21.289591,-31.069153,41.154222,11
