lat,lng,trueNorth,magNorth,magX,magY,magZ,magnitude,signal
37.41058,-122.059555,241.319687,227.530014,14.036278,-18.800076,-33.961563,41.27769,11
37.41058,-122.059555,238.942154,225.152481,14.168907,-18.467243,-34.156334,41.333427,11
37.41058,-122.059555,239.589157,225.799484,14.4673,-18.134413,-34.675751,41.720108,11
37.41058,-122.059555,238.612289,224.822617,14.483879,-17.918072,-34.334885,41.348813,11
37.41058,-122.059555,237.92392,224.134247,14.102562,-17.90143,-34.091408,41.006921,11
37.41058,-122.059555,236.314224,222.524551,14.036255,-18.101128,-34.286194,41.233607,14
37.410537,-122.059514,236.116119,222.326447,12.344589,-20.341541,-33.673737,41.23212,14
37.410537,-122.059514,235.084549,221.294876,12.493782,-20.890562,-32.976166,40.987043,14
37.410537,-122.059514,233.962952,220.173279,12.16227,-20.957111,-33.268181,41.156933,14
37.410537,-122.059514,233.250824,219.461151,12.261726,-20.591099,-32.716606,40.555143,14
37.410537,-122.059514,232.58165,218.791977,12.112526,-20.574459,-32.895065,40.646119,14
37.410537,-122.059514,232.057373,218.2677,12.394341,-20.591097,-33.397972,41.146537,14
37.410537,-122.059514,231.782074,217.992401,12.394341,-20.424726,-32.749046,40.537503,14
37.410537,-122.059514,231.566208,217.776535,12.725883,-20.125263,-33.560188,41.149247,14
37.410537,-122.059514,231.369141,217.579468,12.477226,-20.341541,-33.251961,40.928625,14
37.410537,-122.059514,231.220184,217.430511,12.477226,-20.07535,-33.089722,40.664856,16
37.410537,-122.059514,231.033203,217.24353,12.89164,-20.091986,-33.75486,41.343353,16
37.410537,-122.059514,227.952576,214.162903,12.808762,-20.408091,-33.479073,41.248065,16
37.410537,-122.059514,227.760101,213.970428,12.460655,-20.724195,-32.943718,40.86623,16
37.410537,-122.059514,226.662994,212.873322,12.444077,-21.373035,-33.284386,41.466999,16
37.410537,-122.059514,225.670471,211.880798,12.079376,-21.539408,-32.992378,41.211096,16
37.410537,-122.059514,224.160751,210.371078,11.653976,-21.934219,-33.626472,41.805081,16
37.410537,-122.059514,223.75412,209.964447,11.653969,-22.100584,-33.204712,41.554828,16
37.410537,-122.059514,223.524185,209.734512,11.504784,-22.08395,-32.799171,41.180657,16
37.410537,-122.059514,223.696457,209.906784,11.488205,-22.167137,-33.010048,41.388695,16
37.410537,-122.059514,225.228363,211.43869,12.018639,-21.235474,-33.561592,41.494258,17
37.410537,-122.059514,225.583176,211.793503,12.748001,-20.570002,-33.464264,41.29762,17
37.410537,-122.059514,225.935089,212.145416,12.598816,-20.520088,-33.383148,41.161132,17
37.410537,-122.059514,227.785751,213.996078,12.151253,-20.636547,-33.431824,41.124285,17
37.410537,-122.059514,228.052704,214.263031,12.134674,-20.386997,-33.6427,41.166871,17
37.410537,-122.059514,228.259949,214.470276,12.54908,-20.403635,-33.529152,41.206696,17
37.410537,-122.059514,229.864609,216.074936,12.433037,-20.386995,-33.25338,40.938945,17
37.410537,-122.059514,231.596863,217.80719,12.449615,-19.904526,-33.529152,40.931493,17
37.410537,-122.059514,231.996292,218.206619,12.996635,-19.88789,-33.480492,41.053429,17
37.410537,-122.059514,232.088531,218.298859,13.013199,-20.07089,-34.080704,41.637463,17
37.410537,-122.059514,232.177628,218.387955,12.747978,-19.505241,-33.950928,41.178039,17
37.410537,-122.059514,232.247223,218.45755,12.747978,-19.405422,-34.048256,41.211225,17
