lat,lng,trueNorth,magNorth,magX,magY,magZ,magnitude,signal
37.410552,-122.059499,10.166166,356.376495,0.498863,18.196602,-18.373299,25.863938,9
37.410552,-122.059499,8.656004,354.866333,1.31031,18.446228,-18.194916,25.942922,9
37.410536,-122.059504,8.145048,354.355377,1.757446,18.296452,-18.438164,26.034874,9
37.410536,-122.059504,7.9447,354.155029,2.005859,18.313087,-17.643524,25.508559,9
37.410536,-122.059504,6.656614,352.866943,2.585464,17.697338,-17.627304,25.111795,9
37.410536,-122.059504,6.706175,352.916504,2.502686,17.647415,-17.319176,24.852536,9
37.410536,-122.059504,6.674162,352.884491,3.198212,17.913689,-17.448921,25.210983,9
37.410536,-122.059504,5.538115,351.748444,3.297577,18.146679,-17.903,25.703956,9
37.410536,-122.059504,5.580778,351.791107,3.049164,17.830482,-17.724609,25.325586,9
37.410536,-122.059504,5.617369,351.827698,3.413483,17.963612,-17.659744,25.420656,9
37.410536,-122.059504,5.66464,351.874969,2.933228,17.980259,-18.06517,25.656265,9
37.410536,-122.059504,5.742674,351.953003,2.817299,17.664059,-17.692162,25.15887,9
37.410536,-122.059494,5.823851,352.03418,3.049141,17.963619,-17.270508,25.104966,9
37.410536,-122.059494,5.840818,352.051147,3.314095,17.664066,-17.529976,25.105826,9
37.410536,-122.059494,5.864531,352.07486,2.982887,17.664066,-17.724586,25.20075,9
37.410536,-122.059494,5.927702,352.138031,2.519203,17.464363,-18.17868,25.334064,9
37.410536,-122.059494,8.504972,354.715302,2.27079,17.414433,-17.805679,25.009222,9
37.410536,-122.059494,7.437315,353.647644,2.767624,17.68071,-17.124565,24.769295,9
37.410536,-122.059494,7.421293,353.631622,2.684792,17.86377,-17.400253,25.08169,9
37.410536,-122.059494,9.426023,355.636353,1.757423,18.130039,-17.886765,25.52887,9
37.410536,-122.059494,10.751616,356.961945,1.459335,18.296455,-17.497559,25.358519,9
37.410537,-122.059492,11.925749,358.136078,0.59819,18.130039,-17.627289,25.293823,9
37.410537,-122.059492,15.535446,1.745775,-0.395432,18.196609,-17.400246,25.180181,9
37.410537,-122.059492,17.404249,3.614579,-0.842552,18.246532,-17.02726,24.971452,9
37.410537,-122.059492,19.205921,5.41625,-1.620888,18.895573,-16.589401,25.196789,9
37.410537,-122.059492,19.478069,5.688398,-1.736801,18.978775,-16.638054,25.298917,9
37.410537,-122.059492,19.553249,5.763578,-1.885841,18.762432,-17.335388,25.614467,9
37.410537,-122.059492,21.304508,7.514837,-2.183922,18.429596,-17.821907,25.730136,9
37.410537,-122.059492,20.867342,7.077671,-2.167358,18.546089,-16.89753,25.182958,9
37.410537,-122.059492,21.028444,7.238773,-2.316406,18.662582,-16.719139,25.163214,9
37.410537,-122.059492,19.222889,5.433219,-1.604332,18.945492,-16.378593,25.095096,9
37.410537,-122.059492,17.840937,4.051265,-0.759758,18.862282,-16.524551,25.088318,9
37.410541,-122.05949,16.536932,2.747262,-0.61071,18.579369,-16.994843,25.187111,9
37.410541,-122.05949,16.020107,2.230436,-0.147018,18.912205,-16.994835,25.426709,9
37.410541,-122.05949,15.649977,1.860306,0.581642,18.612648,-17.319183,25.430751,11
37.410541,-122.05949,15.065589,1.275918,1.111565,18.579365,-16.962418,25.182374,11
37.410541,-122.05949,11.431486,357.641815,1.194359,18.263165,-17.367851,25.23117,11
37.410541,-122.05949,11.55554,357.765869,0.97908,18.046825,-17.157021,24.920069,11
37.410541,-122.05949,11.353849,357.564178,1.012215,18.013542,-16.86512,24.697056,11
37.410541,-122.05949,11.277372,357.487701,1.260612,18.396305,-16.686729,24.868859,11
37.410541,-122.05949,11.062132,357.272461,2.038933,18.379662,-16.832687,25.006171,11
37.410537,-122.05948,10.819883,357.030212,2.022369,18.962132,-16.654297,25.318334,11
37.410537,-122.05948,10.708647,356.918976,1.823639,18.828999,-16.556999,25.139433,11
37.410537,-122.05948,10.651182,356.861511,1.790512,18.629288,-16.459694,24.923439,11
37.410537,-122.05948,10.70236,356.912689,1.343399,18.512798,-16.605652,24.905343,11
37.410537,-122.05948,10.739378,356.949707,1.509003,18.945492,-16.994858,25.495763,11
37.410537,-122.05948,10.801207,357.011536,1.426208,18.695869,-16.524559,24.992612,11
37.410537,-122.05948,10.826597,357.036926,1.525558,18.76244,-16.200211,24.835525,11
37.410537,-122.05948,10.902678,357.113007,0.664444,18.695866,-16.589417,25.003712,11
37.410537,-122.05948,11.065367,357.275696,0.780357,18.612656,-17.189453,25.347923,11
37.410537,-122.05948,11.133574,357.343903,0.896286,18.329742,-16.492119,24.673321,11
37.410537,-122.05948,12.235899,358.446228,0.863152,18.962135,-16.394821,25.081821,11
37.410535,-122.05947,12.288572,358.498901,0.39946,18.895569,-16.913773,25.362922,11
37.410535,-122.05947,12.331083,358.541412,0.846596,18.912209,-16.962425,25.418738,11
37.410535,-122.05947,12.324339,358.534668,0.747238,18.146683,-17.448944,25.185832,11
37.410535,-122.05947,12.361174,358.571503,0.565079,18.462879,-17.140816,25.199301,11
37.410535,-122.05947,12.384001,358.59433,0.416039,18.213245,-17.384079,25.181374,11
37.410535,-122.05947,12.469725,358.680054,0.151085,18.346378,-17.286781,25.208039,11
37.410535,-122.05947,12.476896,358.687225,0.763817,18.229885,-16.848907,24.835414,11
37.410535,-122.05947,12.445066,358.655396,1.061905,18.462872,-17.238121,25.281576,11
37.410535,-122.05947,12.396666,358.606995,0.995674,18.263168,-17.335411,25.200221,11
37.410534,-122.059463,12.395109,358.605438,0.76384,18.762428,-17.497589,25.666667,11
37.410534,-122.059463,12.409636,358.619965,0.565117,18.562729,-17.432732,25.471443,11
37.410534,-122.059463,12.454466,358.664795,0.465744,18.263176,-16.94622,24.918565,11
37.410534,-122.059463,12.459105,358.669434,0.846626,18.512798,-16.93,25.101103,11
37.410534,-122.059463,12.456205,358.666534,0.896301,18.562721,-16.784035,25.041601,11
37.410534,-122.059463,12.452024,358.662354,0.879745,18.579369,-17.059723,25.238879,11
37.410534,-122.059463,12.477415,358.687744,0.333267,19.195118,-16.848907,25.543087,11
37.410534,-122.059463,12.502287,358.712616,0.912865,18.679214,-16.962425,25.248173,11
37.410534,-122.059463,12.488981,358.69931,0.945984,18.779068,-17.02729,25.366846,11
37.410534,-122.059463,12.474455,358.684784,0.896309,18.496155,-17.173241,25.255322,11
37.410534,-122.059463,12.478392,358.688721,0.92942,18.229885,-17.205681,25.084417,11
37.410535,-122.059459,12.431517,358.641846,1.310287,18.579365,-17.124596,25.301412,11
37.410535,-122.059459,12.388639,358.598969,1.161224,18.729145,-16.751587,25.154423,11
37.410535,-122.059459,12.324736,358.535065,1.359955,18.928852,-17.173233,25.594352,11
37.410535,-122.059459,12.262449,358.472778,1.028748,18.729149,-16.816467,25.191922,11
37.410535,-122.059459,12.251982,358.462311,0.747215,18.512802,-16.99485,25.14174,11
37.410535,-122.059459,12.210051,358.42038,1.376495,19.012058,-17.448921,25.842174,11
37.410535,-122.059459,12.165953,358.376282,1.028732,19.161839,-17.400269,25.903739,11
37.410535,-122.059459,12.144346,358.354675,0.64785,18.645931,-16.832672,25.128257,11
37.410535,-122.059459,12.152769,358.363098,0.498802,18.529446,-16.913757,25.093114,11
37.410535,-122.059459,12.138639,358.348969,0.995613,18.562721,-16.719147,25.001915,11
37.410535,-122.059459,12.098326,358.308655,0.929382,18.795712,-17.367828,25.60828,11
37.410535,-122.059459,12.066923,358.277252,1.393059,19.195118,-17.238091,25.836891,11
37.410535,-122.059459,11.983793,358.194122,1.426178,18.928848,-17.173233,25.597953,9
37.410535,-122.059459,11.956511,358.16684,0.896248,18.629295,-17.335411,25.463118,9
